Type,Datetime,Maxpower,Minpower,power_variance
普通工业,2019-03-18,7887.4557,3158.6898,4728.7659
普通工业,2019-03-19,7725.3486,3377.8857,4347.4629
普通工业,2019-03-20,8508.1659,3428.8104,5079.3555
普通工业,2019-03-21,8828.1,3448.0668,5380.0332
普通工业,2019-03-22,9488.7186,3889.4868,5599.2318
普通工业,2019-03-23,5960.0292,10.8,5949.2292
普通工业,2019-03-24,5620.8474,0.672,5620.1754
普通工业,2019-03-25,7974.2439,3283.3326,4690.9113
普通工业,2019-03-26,7875.2127,3472.6392,4402.5735
普通工业,2019-03-27,7902.9828,3489.0306,4413.9522
普通工业,2019-03-28,8404.104,3537.2772,4866.826799999999
普通工业,2019-03-29,8755.947,3725.5914,5030.355600000001
普通工业,2019-03-30,5909.9982,3522.6579,2387.3403
普通工业,2019-03-31,6294.4425,3430.3125,2864.13
普通工业,2019-04-01,7717.1916,3410.7405,4306.4511
普通工业,2019-04-02,7590.0399,3339.2670000000007,4250.772899999999
普通工业,2019-04-03,7808.2374,3411.7734,4396.464
普通工业,2019-04-04,7774.6056,3634.4865,4140.1191
普通工业,2019-04-05,5056.6065,3201.5142,1855.0922999999998
普通工业,2019-04-06,5607.7536,3227.5638,2380.1898
普通工业,2019-04-07,6184.1355,3497.8167,2686.3188000000005
普通工业,2019-04-08,9933.8649,3893.7732,6040.091700000001
普通工业,2019-04-09,10581.7962,4329.5121,6252.284100000001
普通工业,2019-04-10,11294.3784,4586.0664,6708.312
普通工业,2019-04-11,11172.5421,4524.219,6648.3231000000005
普通工业,2019-04-12,8251.1751,3773.8575,4477.3176
普通工业,2019-04-13,6307.2669,3357.861,2949.4058999999997
普通工业,2019-04-14,6543.693,3478.2573,3065.4357
普通工业,2019-04-15,8536.4196,3501.906,5034.513599999999
普通工业,2019-04-16,8230.0707,3573.4113,4656.6594000000005
普通工业,2019-04-17,8590.9896,3594.5514,4996.4382000000005
普通工业,2019-04-18,8978.8389,3868.8264,5110.012500000001
普通工业,2019-04-19,8960.9748,3864.1467,5096.828100000001
普通工业,2019-04-20,6779.214,3522.486,3256.728
普通工业,2019-04-21,6751.4241,3547.8207,3203.6034
普通工业,2019-04-22,10528.7145,3895.9725,6632.742
普通工业,2019-04-23,11513.8758,4283.748,7230.1278
普通工业,2019-04-24,12196.4793,5060.3022,7136.177100000001
普通工业,2019-04-25,12840.2838,5303.090999999999,7537.1928
普通工业,2019-04-26,12978.0828,5481.3279,7496.7549
普通工业,2019-04-27,6936.0543,4183.4202,2752.6341
普通工业,2019-04-28,10181.5893,3850.6749,6330.9144
普通工业,2019-04-29,11387.589,4275.7659,7111.8231
普通工业,2019-04-30,10911.9171,4210.5987,6701.318400000001
普通工业,2019-05-01,5493.9531,3514.5642,1979.3889
普通工业,2019-05-02,5358.5358,3378.1692,1980.3665999999998
普通工业,2019-05-03,6220.5999,3311.2794,2909.3205000000003
普通工业,2019-05-04,6423.2439,3256.9641,3166.2798000000003
普通工业,2019-05-05,8577.294,3195.3162,5381.9778
普通工业,2019-05-06,8371.7553,3477.9990000000007,4893.7563
普通工业,2019-05-07,8144.8527,3498.1572,4646.6955
普通工业,2019-05-08,8532.9819,3404.8740000000007,5128.1079
普通工业,2019-05-09,8261.4351,3409.7208,4851.714300000001
普通工业,2019-05-10,9068.1936,3724.9071,5343.2865
普通工业,2019-05-11,7487.6061,3912.1698,3575.4363
普通工业,2019-05-12,7946.8629,3998.151,3948.7119000000002
普通工业,2019-05-13,12995.8986,4561.9428,8433.9558
普通工业,2019-05-14,13443.6651,5174.0922,8269.5729
普通工业,2019-05-15,14543.8749,5538.6333,9005.241600000001
普通工业,2019-05-16,15372.39,5839.0335,9533.3565
普通工业,2019-05-17,15471.8583,6106.2831,9365.5752
普通工业,2019-05-18,10688.9616,5396.8161,5292.1455000000005
普通工业,2019-05-19,10537.8729,5357.88,5179.9929
普通工业,2019-05-20,14630.5101,6359.5794,8270.9307
普通工业,2019-05-21,13168.9473,5699.5455,7469.4018
普通工业,2019-05-22,12817.9146,4992.8964,7825.0182
普通工业,2019-05-23,12371.4141,4973.210999999998,7398.2031000000015
普通工业,2019-05-24,12723.948,4889.7183,7834.2297
普通工业,2019-05-25,8578.8672,4420.515,4158.3522
普通工业,2019-05-26,8093.8455,4514.2398,3579.6057
普通工业,2019-05-27,12159.2274,4991.5851,7167.6422999999995
普通工业,2019-05-28,12989.8464,5231.9778,7757.868600000001
普通工业,2019-05-29,11335.2495,4988.6745,6346.575
普通工业,2019-05-30,10999.9368,4430.6808,6569.255999999999
普通工业,2019-05-31,11546.2107,4403.9049,7142.305799999999
普通工业,2019-06-01,9408.8235,4275.864000000001,5132.959499999999
普通工业,2019-06-02,8988.132,4348.9107,4639.221299999999
普通工业,2019-06-03,12965.1279,4829.5641,8135.5638
普通工业,2019-06-04,13564.6347,5548.6119,8016.022800000001
普通工业,2019-06-05,13880.5416,5181.4872,8699.0544
普通工业,2019-06-06,13936.5273,5530.3869,8406.1404
普通工业,2019-06-07,8181.1092,4934.7867,3246.3225
普通工业,2019-06-08,9421.1664,51.12,9370.0464
普通工业,2019-06-09,9918.7599,0.36,9918.399899999999
普通工业,2019-06-10,16212.4479,0.36,16212.087899999999
普通工业,2019-06-11,13852.8369,4.896,13847.9409
普通工业,2019-06-12,13409.3652,5083.4745,8325.8907
普通工业,2019-06-13,14116.3215,5355.0282,8761.293300000001
普通工业,2019-06-14,8808.7041,1662.726,7145.9781
普通工业,2019-06-15,290.172,2.088,288.084
普通工业,2019-06-16,5589.9396,2104.2204,3485.7191999999995
普通工业,2019-06-17,13938.5556,2345.0688,11593.486799999999
普通工业,2019-06-18,13535.6577,5198.1816,8337.4761
普通工业,2019-06-19,13958.898,5579.5779,8379.320099999999
普通工业,2019-06-20,14481.273,5859.7362,8621.536799999998
普通工业,2019-06-21,15184.7253,6241.9758,8942.7495
普通工业,2019-06-22,10947.2406,5901.2322,5046.008399999999
普通工业,2019-06-23,10137.1893,5465.6034,4671.5859
普通工业,2019-06-24,13718.0016,5742.6516,7975.349999999999
普通工业,2019-06-25,12636.2199,5112.0618,7524.1581
普通工业,2019-06-26,12944.3304,5447.8383,7496.4921
普通工业,2019-06-27,14247.1047,5721.8163,8525.2884
普通工业,2019-06-28,14893.9902,6271.7877,8622.2025
普通工业,2019-06-29,9815.5278,5549.3508,4266.177
普通工业,2019-06-30,9178.6719,5221.9173,3956.7545999999993
普通工业,2019-07-01,15137.7468,5765.5056,9372.2412
普通工业,2019-07-02,15400.0065,6274.008000000002,9125.998499999998
普通工业,2019-07-03,13957.386,5906.1867,8051.1993
普通工业,2019-07-04,14332.785,5692.4940000000015,8640.290999999997
普通工业,2019-07-05,14155.6182,5918.1564,8237.461800000001
普通工业,2019-07-06,9572.2632,30.024,9542.2392
普通工业,2019-07-07,10007.2794,5221.0626,4786.216799999999
普通工业,2019-07-08,14953.5837,5895.2088,9058.374899999999
普通工业,2019-07-09,14621.1768,6465.7677,8155.409099999999
普通工业,2019-07-10,12616.2558,5838.8322,6777.423600000001
普通工业,2019-07-11,13005.3051,3900.576,9104.7291
普通工业,2019-07-12,13938.9858,5341.3866,8597.5992
普通工业,2019-07-13,9342.5913,5050.5039,4292.0874
普通工业,2019-07-14,9966.867,5193.8874,4772.979600000001
普通工业,2019-07-15,13913.8005,5135.3844,8778.416099999999
普通工业,2019-07-16,13943.2449,5601.0528,8342.1921
普通工业,2019-07-17,14323.6809,5743.2117,8580.4692
普通工业,2019-07-18,13841.2371,5976.7074,7864.5297
普通工业,2019-07-19,13611.9678,2558.022,11053.945800000001
普通工业,2019-07-20,9512.4864,21.48,9491.0064
普通工业,2019-07-21,8942.9718,19.854,8923.1178
普通工业,2019-07-22,12211.3662,327.972,11883.3942
普通工业,2019-07-23,12163.3566,4836.6513,7326.705299999999
普通工业,2019-07-24,11922.9072,4917.7875,7005.119699999999
普通工业,2019-07-25,11974.3938,5098.503,6875.8908
普通工业,2019-07-26,12930.459,5357.2374,7573.221600000001
普通工业,2019-07-27,10011.8184,5267.5428,4744.2756
普通工业,2019-07-28,8573.735999999999,4626.8238,3946.912199999999
普通工业,2019-07-29,12703.5573,1.704,12701.8533
普通工业,2019-07-30,12658.2117,4857.4917,7800.72
普通工业,2019-07-31,12227.2917,5037.0921,7190.1996
普通工业,2019-08-01,9823.1718,4558.6515,5264.5203
普通工业,2019-08-02,10010.4732,4711.6467,5298.8265
普通工业,2019-08-03,8413.2231,4198.2204,4215.002699999999
普通工业,2019-08-04,7644.6333,4182.8523,3461.781000000001
普通工业,2019-08-05,11727.8154,4582.5348,7145.280599999999
普通工业,2019-08-06,11999.0466,5126.9031,6872.143499999999
普通工业,2019-08-07,12919.0302,5066.1876,7852.842599999999
普通工业,2019-08-08,12746.4417,5178.6702,7567.7715
普通工业,2019-08-09,13374.9033,5497.3338,7877.5695
普通工业,2019-08-10,10093.7628,5660.6226,4433.140200000001
普通工业,2019-08-11,9358.9626,5439.3384,3919.624200000001
普通工业,2019-08-12,13200.8019,5352.0801,7848.7218
普通工业,2019-08-13,13193.9745,5642.0055,7551.969
普通工业,2019-08-14,12834.4224,5571.2895,7263.1329
普通工业,2019-08-15,12417.5223,5452.6863,6964.836
普通工业,2019-08-16,12801.9504,4946.2971,7855.6533
普通工业,2019-08-17,9434.3985,4950.1161,4484.282399999999
普通工业,2019-08-18,8681.697,4791.9579,3889.7391
普通工业,2019-08-19,11845.8837,4650.4611,7195.4226
普通工业,2019-08-20,12258.2592,5028.7578,7229.5014
普通工业,2019-08-21,12280.7109,5075.2851,7205.4258
普通工业,2019-08-22,12167.595,5006.7321,7160.862899999999
普通工业,2019-08-23,12436.9419,5300.6190000000015,7136.322899999998
普通工业,2019-08-24,9324.2589,4891.3668,4432.892100000001
普通工业,2019-08-25,8540.8014,5227.5759,3313.2255000000005
普通工业,2019-08-26,11386.8372,4721.1513,6665.6858999999995
普通工业,2019-08-27,12230.5056,4913.7138,7316.7918
普通工业,2019-08-28,13303.1784,5150.4345,8152.7439
普通工业,2019-08-29,13969.2966,5780.6589,8188.637699999999
普通工业,2019-08-30,13417.7418,5274.8607,8142.8811
普通工业,2019-08-31,9184.2129,4934.508,4249.704900000001
普通工业,2019-09-01,9173.6145,4474.3062,4699.3083
普通工业,2019-09-02,12795.7782,4780.6326,8015.145600000001
普通工业,2019-09-03,12253.866000000002,4705.8774,7547.9886000000015
普通工业,2019-09-04,12417.5556,4968.9054,7448.6502
普通工业,2019-09-05,13077.1536,5068.6974,8008.4562
普通工业,2019-09-06,13485.9354,5499.0087,7986.9267
普通工业,2019-09-07,9309.6156,5144.2758,4165.339799999999
普通工业,2019-09-08,8857.0548,5318.2833,3538.7715
普通工业,2019-09-09,15109.8267,6032.1729,9077.6538
普通工业,2019-09-10,15031.4298,6575.0718,8456.358
普通工业,2019-09-11,15122.3715,6308.4927,8813.878799999999
普通工业,2019-09-12,14625.9357,5920.7535,8705.1822
普通工业,2019-09-13,7436.4618,5083.0092,2353.4525999999996
普通工业,2019-09-14,8163.3735,4923.1584,3240.2150999999994
普通工业,2019-09-15,8908.6731,4849.1934,4059.4797
普通工业,2019-09-16,14182.2717,5873.349,8308.9227
普通工业,2019-09-17,13876.5753,5902.9521,7973.6232
普通工业,2019-09-18,14763.3315,5546.8863,9216.4452
普通工业,2019-09-19,14055.6546,5856.9468,8198.7078
普通工业,2019-09-20,12357.879,5428.1319,6929.7471000000005
普通工业,2019-09-21,8105.9778,4724.7615,3381.2163
普通工业,2019-09-22,7435.5228,4236.7821,3198.7406999999994
普通工业,2019-09-23,11554.4244,4485.9045,7068.5199
普通工业,2019-09-24,11844.4641,4568.3985,7276.065599999999
普通工业,2019-09-25,11962.1007,4868.4963,7093.604400000001
普通工业,2019-09-26,12513.3699,5020.1055,7493.2644
普通工业,2019-09-27,12083.2839,5167.8669,6915.417
普通工业,2019-09-28,9302.2683,5092.9128,4209.3555
普通工业,2019-09-29,12088.878,5068.3875,7020.490500000001
普通工业,2019-09-30,11439.8061,4953.8601,6485.946
普通工业,2019-10-01,6923.7417,4447.3191,2476.4226
普通工业,2019-10-02,7242.0033,4521.6228,2720.3805
普通工业,2019-10-03,7465.2792,4552.9323,2912.3468999999996
普通工业,2019-10-04,7520.5485,4654.1841,2866.3643999999995
普通工业,2019-10-05,8099.7249,4716.1317,3383.5932000000003
普通工业,2019-10-06,7893.4752,4915.6713,2977.8039
普通工业,2019-10-07,8133.1413,4528.2228,3604.9185000000007
普通工业,2019-10-08,12582.2526,5053.7271,7528.5255
普通工业,2019-10-09,11546.8035,5007.2421,6539.5614
普通工业,2019-10-10,12185.082,4885.8885,7299.1935
普通工业,2019-10-11,12883.6179,4610.4603,8273.157599999999
普通工业,2019-10-12,12892.7982,5557.0425,7335.7557
普通工业,2019-10-13,7772.6058,4261.2819,3511.3239000000003
普通工业,2019-10-14,11615.3631,4942.338,6673.025100000001
普通工业,2019-10-15,10784.1555,4551.4497,6232.705800000001
普通工业,2019-10-16,10381.3911,4217.7258,6163.665300000001
普通工业,2019-10-17,10153.8756,4164.0441,5989.831499999999
普通工业,2019-10-18,9318.309,4180.7421,5137.566899999999
普通工业,2019-10-19,7217.3691,4108.1352,3109.2339
普通工业,2019-10-20,7339.0017,4001.8803,3337.1214
普通工业,2019-10-21,10791.6147,4213.3323,6578.2824
普通工业,2019-10-22,10892.0517,4201.3407,6690.711
普通工业,2019-10-23,11129.7222,4234.6926,6895.0296
普通工业,2019-10-24,10396.5147,4280.9811,6115.5336
普通工业,2019-10-25,10162.3869,4367.2956,5795.091299999999
普通工业,2019-10-26,7699.2066,4144.2285,3554.9781000000003
普通工业,2019-10-27,7172.7663,3587.1249,3585.6414000000004
普通工业,2019-10-28,8522.6814,3698.0415,4824.6399
普通工业,2019-10-29,8013.6687,3545.8845,4467.7842
普通工业,2019-10-30,8265.0843,3515.0748,4750.0095
普通工业,2019-10-31,8114.571,3426.312,4688.259
普通工业,2019-11-01,9480.8934,3678.345,5802.5484000000015
普通工业,2019-11-02,7850.7486,3788.5581,4062.1904999999997
普通工业,2019-11-03,7928.658,4161.8214,3766.8366000000005
普通工业,2019-11-04,9209.6121,3725.0574,5484.554700000001
普通工业,2019-11-05,8384.8635,3869.3826,4515.4809
普通工业,2019-11-06,8715.0459,3760.6491,4954.396799999999
普通工业,2019-11-07,8221.479,3576.3195,4645.1595
普通工业,2019-11-08,7865.7894,3482.4807,4383.3087
普通工业,2019-11-09,6328.3593,931.7736,5396.5857
普通工业,2019-11-10,5842.6575,3227.163,2615.4945000000002
普通工业,2019-11-11,7622.8146,3194.0619,4428.752699999999
普通工业,2019-11-12,8183.382,3507.9825,4675.3994999999995
普通工业,2019-11-13,8508.7224,3611.5794,4897.143
普通工业,2019-11-14,8078.9439,3317.2785,4761.6654
普通工业,2019-11-15,8311.9479,3373.533,4938.4149
普通工业,2019-11-16,6422.6946,3490.8198,2931.8747999999996
普通工业,2019-11-17,6681.636,3365.3931,3316.2429000000006
普通工业,2019-11-18,8783.5539,3412.5972,5370.956700000001
普通工业,2019-11-19,7567.323,3428.79,4138.533
普通工业,2019-11-20,7716.9636,3238.5633,4478.4003
普通工业,2019-11-21,7814.0037,3221.22,4592.7837
普通工业,2019-11-22,7555.4007,3412.1943,4143.2064
普通工业,2019-11-23,5876.7969,3464.6721,2412.1248000000005
普通工业,2019-11-24,5723.0268,3126.9339,2596.0928999999996
普通工业,2019-11-25,7912.0797,3069.7542,4842.325500000001
普通工业,2019-11-26,7422.1839,3455.6241,3966.5598
普通工业,2019-11-27,7826.0712,3483.2064,4342.8648
普通工业,2019-11-28,7832.8290000000015,3410.1975,4422.631500000001
普通工业,2019-11-29,7922.3112,3317.1234,4605.1878
普通工业,2019-11-30,5708.0607,3435.0378,2273.0229
普通工业,2019-12-01,5681.8497,3188.1153,2493.7344
普通工业,2019-12-02,7995.1737,1435.0872,6560.0865
普通工业,2019-12-03,8090.3424,3246.366,4843.9764000000005
普通工业,2019-12-04,8297.8248,2890.4991,5407.3257
普通工业,2019-12-05,8245.7619,3256.215,4989.546899999999
普通工业,2019-12-06,7717.2909,2902.881,4814.409900000001
普通工业,2019-12-07,5687.7666,3383.6211,2304.1455
普通工业,2019-12-08,5731.5228,3124.5840000000007,2606.938799999999
普通工业,2019-12-09,7923.4005,3164.4111,4758.9894
普通工业,2019-12-10,7789.2087,3276.4077,4512.8009999999995
普通工业,2019-12-11,7773.5007,3359.0919,4414.408799999999
普通工业,2019-12-12,7746.2712,3448.9662,4297.305
普通工业,2019-12-13,7755.2928,3263.9970000000008,4491.2958
普通工业,2019-12-14,5829.5904,3067.6128,2761.9776
普通工业,2019-12-15,5634.8418,3028.0536,2606.7882
普通工业,2019-12-16,7532.6778,3288.8493,4243.8285000000005
普通工业,2019-12-17,7722.429,3322.4511,4399.9779
普通工业,2019-12-18,8210.2152,3299.4990000000007,4910.7162
普通工业,2019-12-19,7701.1815,3487.7697,4213.4118
普通工业,2019-12-20,7710.5943,3368.4861,4342.1082
普通工业,2019-12-21,5800.7805,3176.4846,2624.2959
普通工业,2019-12-22,5193.1404,3080.9163,2112.2241000000004
普通工业,2019-12-23,7386.9093,2973.7737,4413.1356
普通工业,2019-12-24,7360.0422,3159.2859,4200.7563
普通工业,2019-12-25,7449.0993,3258.09,4191.0093
普通工业,2019-12-26,7393.2888,3306.4959,4086.7929000000004
普通工业,2019-12-27,7555.1172,3425.1174,4129.9998
普通工业,2019-12-28,5640.8832,3302.8413,2338.0419
普通工业,2019-12-29,5343.2946,3134.8791,2208.4155
普通工业,2019-12-30,7067.3793,3167.5515,3899.8277999999996
普通工业,2019-12-31,7191.5958,3202.8039,3988.7919
普通工业,2020-01-01,4731.132000000001,3177.7212,1553.4108000000015
普通工业,2020-01-02,7195.7724,2964.9159,4230.8565
普通工业,2020-01-03,7289.4192,3067.467,4221.9522
普通工业,2020-01-04,5197.5993,3027.8865,2169.7128
普通工业,2020-01-05,5059.179,3020.9202,2038.2588
普通工业,2020-01-06,6949.4313,3132.0165,3817.4148
普通工业,2020-01-07,7036.5657,3103.1676,3933.3981
普通工业,2020-01-08,7079.4639,2978.58,4100.8839
普通工业,2020-01-09,6775.2465,3120.6186,3654.6279000000004
普通工业,2020-01-10,7034.3013,3130.6902,3903.6111
普通工业,2020-01-11,4725.5763,2946.2331,1779.3431999999998
普通工业,2020-01-12,4616.715,2972.0388,1644.6762000000003
普通工业,2020-01-13,6300.5016,2869.4145,3431.0870999999997
普通工业,2020-01-14,6215.7882,2906.8845,3308.9037
普通工业,2020-01-15,6122.5506,2919.2472,3203.3034
普通工业,2020-01-16,5912.9073,2847.2916,3065.6157
普通工业,2020-01-17,5945.4471,2863.9935,3081.4536000000003
普通工业,2020-01-18,3946.6929,2409.5661,1537.1268
普通工业,2020-01-19,5177.4912,2674.2291,2503.2621000000004
普通工业,2020-01-20,4843.7715,2745.5532,2098.2183
普通工业,2020-01-21,4376.7132,2384.6811,1992.0321000000004
普通工业,2020-01-22,4085.8815,2481.3273,1604.5542
普通工业,2020-01-23,3436.4331,2380.4901,1055.9430000000002
普通工业,2020-01-24,2784.2658,2052.9651,731.3007000000002
普通工业,2020-01-25,2811.6471,2022.2298,789.4173000000001
普通工业,2020-01-26,2852.4990000000007,2027.3463,825.1527000000008
普通工业,2020-01-27,3155.4441,2278.8051,876.6390000000001
普通工业,2020-01-28,3506.1453,1977.2535,1528.8918
普通工业,2020-01-29,3440.9037,2310.1545,1130.7491999999997
普通工业,2020-01-30,3293.0178,2254.4634,1038.5544
普通工业,2020-01-31,3286.4013,2332.6935,953.7078000000001
普通工业,2020-02-01,3478.9326,2327.6115,1151.3211000000001
普通工业,2020-02-02,3370.1106,2290.7112,1079.3993999999998
普通工业,2020-02-03,3448.7883,2073.0453,1375.743
普通工业,2020-02-04,3749.5614,2195.4159,1554.1455
普通工业,2020-02-05,3591.6717,2369.8785,1221.7932
普通工业,2020-02-06,3452.8158,2300.7825,1152.0333
普通工业,2020-02-07,3387.0036,2295.4422,1091.5614
普通工业,2020-02-08,3175.7412,2230.1832,945.558
普通工业,2020-02-09,3118.2234,2222.7966,895.4267999999997
普通工业,2020-02-10,3745.3038,2290.5513,1454.7525
普通工业,2020-02-11,3663.1278,2297.7024,1365.4254
普通工业,2020-02-12,3763.1826,637.9716,3125.2110000000002
普通工业,2020-02-13,4242.0306,2332.9668,1909.0638
普通工业,2020-02-14,3665.3385,2047.3164,1618.0221
普通工业,2020-02-15,4017.5673,2226.2817,1791.2856000000002
普通工业,2020-02-16,3399.1821,1756.7511,1642.431
普通工业,2020-02-17,4216.5291,2426.4264,1790.1027
普通工业,2020-02-18,3864.3435,2317.6491,1546.6943999999999
普通工业,2020-02-19,3920.2695,2367.3615,1552.908
普通工业,2020-02-20,3753.2607,2268.4137,1484.8469999999998
普通工业,2020-02-21,3882.4008,2441.5803,1440.8204999999998
普通工业,2020-02-22,3224.6886,2241.7248,982.9638
普通工业,2020-02-23,3271.743,2090.5413,1181.2017
普通工业,2020-02-24,3888.8274,2267.0592,1621.7682
普通工业,2020-02-25,3998.9109,2336.6649,1662.2459999999996
普通工业,2020-02-26,4308.9366,2346.6324,1962.3042
普通工业,2020-02-27,4179.3858,2344.3647,1835.0211
普通工业,2020-02-28,4447.1361,2439.1659,2007.9701999999997
普通工业,2020-02-29,3704.6454,2393.8539,1310.7914999999998
普通工业,2020-03-01,3540.6432,2487.6363,1053.0068999999999
普通工业,2020-03-02,4581.0957,2441.9286,2139.1670999999997
普通工业,2020-03-03,4734.531,2286.2838,2448.2472
普通工业,2020-03-04,4646.2725,2515.0203,2131.2522
普通工业,2020-03-05,4714.2255,2513.9034,2200.3220999999994
普通工业,2020-03-06,4851.5811,2427.6672,2423.9139000000005
普通工业,2020-03-07,3823.2003,2495.2077,1327.9926
普通工业,2020-03-08,3982.9533,2447.907,1535.0463
普通工业,2020-03-09,5137.809,2438.655,2699.154
普通工业,2020-03-10,4556.1525,2561.1648,1994.9877000000001
普通工业,2020-03-11,5171.8872,2500.5795,2671.3077000000003
普通工业,2020-03-12,5203.3755,2506.854,2696.5215000000003
普通工业,2020-03-13,5307.4593,2665.7862,2641.6731000000004
普通工业,2020-03-14,4146.7401,2679.2685,1467.4715999999999
普通工业,2020-03-15,4029.0606,2564.7909,1464.2696999999998
普通工业,2020-03-16,5114.5842,2674.803,2439.7812000000004
普通工业,2020-03-17,5182.3395,2595.1437,2587.1958
普通工业,2020-03-18,5412.3612,2618.6154,2793.7458
普通工业,2020-03-19,5261.8545,2625.0924,2636.7621000000004
普通工业,2020-03-20,5466.1971,2673.5889,2792.6082
普通工业,2020-03-21,4688.9241,2626.5363,2062.3878
普通工业,2020-03-22,4639.0758,2558.4234,2080.6523999999995
普通工业,2020-03-23,5483.91,2743.7295,2740.1805
普通工业,2020-03-24,5739.2046,2863.9428,2875.2618
普通工业,2020-03-25,5741.8584,3038.3502,2703.5082
普通工业,2020-03-26,5766.6834,3048.5139,2718.1695
普通工业,2020-03-27,6251.0619,2789.4714,3461.5905
普通工业,2020-03-28,4550.7339,2905.6749,1645.0590000000002
普通工业,2020-03-29,4567.3098,2811.6651,1755.6446999999998
普通工业,2020-03-30,5466.3945,2571.294,2895.1005000000005
普通工业,2020-03-31,5699.0202,2809.6278,2889.3923999999997
普通工业,2020-04-01,5542.8579,2615.7795,2927.0784
普通工业,2020-04-02,5818.9233,2702.8698,3116.0535000000004
普通工业,2020-04-03,5613.5184,2821.9647,2791.5537
普通工业,2020-04-04,4359.6045,2627.5062,1732.0983000000006
普通工业,2020-04-05,4511.3268,2579.0097,1932.3170999999998
普通工业,2020-04-06,5247.326999999998,2575.3446,2671.9823999999985
普通工业,2020-04-07,5633.1756,2701.266,2931.9095999999995
普通工业,2020-04-08,5376.933000000001,2719.2339,2657.6991000000007
普通工业,2020-04-09,5336.8608,2629.9395,2706.9213000000004
普通工业,2020-04-10,5155.4679,2611.7283,2543.7395999999994
普通工业,2020-04-11,4890.0303,2730.0303,2160.0000000000005
普通工业,2020-04-12,4106.4225,2618.6505,1487.7719999999995
普通工业,2020-04-13,5064.8358,2595.9774,2468.8583999999996
普通工业,2020-04-14,5514.8355,2647.1916,2867.6439
普通工业,2020-04-15,5473.9434,2623.4982,2850.4452
普通工业,2020-04-16,5739.7188,2602.9443,3136.7744999999995
普通工业,2020-04-17,5705.1744,2701.5573,3003.6171
普通工业,2020-04-18,4774.8951,2739.3573,2035.5377999999996
普通工业,2020-04-19,4967.0409,2755.6245,2211.4164
普通工业,2020-04-20,6962.9655,2967.1488,3995.8167000000003
普通工业,2020-04-21,7479.7116,3198.8394,4280.8722
普通工业,2020-04-22,5750.840999999999,3016.3866,2734.4543999999996
普通工业,2020-04-23,5694.0126,2751.3351,2942.6775000000002
普通工业,2020-04-24,5432.0715,2806.7049,2625.3666
普通工业,2020-04-25,4288.9386,2667.2658,1621.6728000000003
普通工业,2020-04-26,5258.55,2668.9185,2589.6315
普通工业,2020-04-27,6122.0073,2848.9215,3273.0858000000003
普通工业,2020-04-28,6550.4274,2949.7317,3600.6956999999998
普通工业,2020-04-29,6785.8362,3118.1361,3667.7000999999996
普通工业,2020-04-30,7040.0532,3241.8693,3798.1839000000004
普通工业,2020-05-01,5459.3328,3186.9972,2272.3356000000003
普通工业,2020-05-02,6023.9931,3390.9432,2633.0498999999995
普通工业,2020-05-03,6406.7406,3478.3626,2928.378
普通工业,2020-05-04,7366.4085,3889.6917,3476.7167999999997
普通工业,2020-05-05,7505.2551,4446.4494,3058.8057
普通工业,2020-05-06,10597.6125,4501.4853,6096.127199999999
普通工业,2020-05-07,10896.8526,4864.542,6032.3106
普通工业,2020-05-08,11296.5354,4857.0837,6439.4517000000005
普通工业,2020-05-09,11272.0467,4713.8319,6558.214800000001
普通工业,2020-05-10,7382.8008,4458.8127,2923.9880999999996
普通工业,2020-05-11,11386.9152,4143.4584,7243.456799999999
普通工业,2020-05-12,10368.0552,4562.3889,5805.666300000001
普通工业,2020-05-13,10943.8818,4699.4511,6244.430699999999
普通工业,2020-05-14,10806.6138,4537.8936,6268.720199999999
普通工业,2020-05-15,12115.9101,4798.6305,7317.279599999999
普通工业,2020-05-16,7712.16,4790.2824,2921.8776
普通工业,2020-05-17,7467.8991,3956.3928,3511.5062999999996
普通工业,2020-05-18,10695.9048,4218.1296,6477.7752
普通工业,2020-05-19,11204.1624,4809.1173,6395.045099999999
普通工业,2020-05-20,11980.5132,5142.8745,6837.6386999999995
普通工业,2020-05-21,12047.7783,5082.4737,6965.3046
普通工业,2020-05-22,12171.6573,5215.4655,6956.1918000000005
普通工业,2020-05-23,7248.0126,4477.9881,2770.0245000000004
普通工业,2020-05-24,7106.4963,3795.7092,3310.7871
普通工业,2020-05-25,11716.4202,4600.0041,7116.4161
普通工业,2020-05-26,12607.593,5161.0971,7446.495900000001
普通工业,2020-05-27,11101.1355,4689.0834,6412.0521
普通工业,2020-05-28,10310.0262,4159.2003,6150.8259
普通工业,2020-05-29,11672.7216,4774.4397,6898.281900000001
普通工业,2020-05-30,7049.3538,4329.9861,2719.3677
普通工业,2020-05-31,7087.1076,3885.1104,3201.9972000000002
普通工业,2020-06-01,12084.8259,4296.8745,7787.9514
普通工业,2020-06-02,12133.5348,4569.9786,7563.556199999999
普通工业,2020-06-03,11890.6857,4094.1063,7796.5794000000005
普通工业,2020-06-04,12575.1018,4767.9735,7807.1283
普通工业,2020-06-05,13163.6736,4898.4564,8265.2172
普通工业,2020-06-06,7433.4594,4015.0113,3418.4480999999996
普通工业,2020-06-07,6385.143,3904.707,2480.436
普通工业,2020-06-08,11925.1788,4625.7027,7299.4761
普通工业,2020-06-09,12451.8993,5057.3904,7394.508899999999
